stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
712,20712,CABIN JOHN PKWY & LYNFIELD DR,,39.074861,-77.151411,,,,,,2
714,20714,CABIN JOHN PKWY & EDMONSTON DR,,39.072619,-77.150973,,,,,,2
716,20716,CAPITOL VIEW AVE & MEREDITH AVE,,39.023046,-77.066189,,,,,,2
718,20718,CAPITOL VIEW AVE & @10225,,39.02323,-77.064946,,,,,,2
720,20720,CAPITOL VIEW AVE & STONEYBROOK DR,,39.021255,-77.062082,0,,,,,2
722,20722,CAPITOL VIEW AVE & PRATT PL,,39.020523,-77.060844,,,,,,2
724,20724,CAPITOL VIEW AVE & LEAFY AVE,,39.018489,-77.059077,,,,,,2
728,20728,CAPITOL VIEW AVE & BEECHBANK RD,,39.016133,-77.057763,,,,,,2
730,20730,CAPITOL VIEW AVE & LEAFY AVE,,39.018563,-77.059006,,,,,,2
732,20732,CAPITOL VIEW AVE & GRANT AVE,,39.020644,-77.060829,,,,,,2
734,20734,CAPITOL VIEW AVE & LEE ST,,39.022257,-77.062309,,,,,,2
736,20736,CAPITOL VIEW AVE & DRUMM AVE,,39.023301,-77.062444,,,,,,2
738,20738,CAPITOL VIEW AVE & @10225,,39.023303,-77.065164,,,,,,2
740,20740,CAPITOL VIEW AVE & MEREDITH AVE,,39.023127,-77.066089,,,,,,2
742,20742,CARROLL AVE & MAPLE AVE,,38.974798,-77.014506,,,,,,2
744,20744,CARROLL AVE & LAUREL AVE,,38.974611,-77.01256,,,,,,2
746,20746,CARROLL AVE & TULIP AVE,,38.975171,-77.010043,,,,,,2
748,20748,CARROLL AVE & PHILADELPHIA AVE,,38.977438,-77.007737,,,,,,2
750,20750,CARROLL AVE & ETHAN ALLEN AVE,,38.978273,-77.005749,,,,,,2
752,20752,CARROLL AVE & BOYD AVE,,38.980384,-77.00408,,,,,,2
754,20754,CARROLL AVE & LINCOLN AVE,,38.981358,-77.00327,,,,,,2
756,20756,CARROLL AVE & OLD CARROLL AVE,,38.982254,-77.001287,,,,,,2
758,20758,CARROLL AVE & SLIGO CREEK PKWY,,38.983784,-76.999954,,,,,,2
760,20760,CARROLL AVE & FLOWER AVE,,38.985002,-76.998025,,,,,,2
764,20764,CARROLL AVE & ANNE ST,,38.987663,-76.994554,,,,,,2
772,20772,CARROLL AVE & PINEY BRANCH RD,,38.999134,-76.99087,,,,,,2
774,20774,CARROLL AVE & PINEY BRANCH RD,,38.99945,-76.990857,,,,,,2
776,20776,CARROLL AVE & TAKOMA ACADEMY DRWY,CARROLL AVE & MERRIMAC DR,38.992277,-76.99309,,,,,,2
778,20778,CARROLL AVE & CHESTER ST,,38.989728,-76.993636,,,,,,2
786,20786,CARROLL AVE & FLOWER AVE,CARROLL AVE & PRIVATE RD,38.985069,-76.998164,,,,,,2
788,20788,CARROLL AVE & ADVENTIST HOSP DRWY,,38.984033,-76.999907,,,,,,2
790,20790,CARROLL AVE & NIAGARA CT,,38.982261,-77.001703,,,,,,2
792,20792,CARROLL AVE & LINCOLN AVE,,38.9814,-77.003381,,,,,,2
794,20794,CARROLL AVE & SHERMAN AVE,,38.979893,-77.004619,,,,,,2
796,20796,CARROLL AVE & ETHAN ALLEN AVE,,38.978292,-77.005993,,,,,,2
798,20798,CARROLL AVE & PHILADELPHIA AVE,,38.97766,-77.007611,,,,,,2
800,20800,CARROLL AVE & PARK AVE,,38.975989,-77.009081,,,,,,2
802,20802,CARROLL AVE & TULIP AVE,,38.975259,-77.010204,,,,,,2
804,20804,CARROLL AVE & WILLOW AVE,,38.974794,-77.012938,,,,,,2
806,20806,CARROLL AVE & MAPLE AVE,,38.974994,-77.015418,,,,,,2
808,20808,CASHELL RD & CHIPPENDALE CT,,39.129419,-77.081606,,,,,,2
810,20810,CASHELL RD & MACDUFF AVE,,39.131787,-77.083695,,,,,,2
812,20812,CASHELL RD & CONTINENTAL DR,,39.134482,-77.085797,,,,,,2
814,20814,CASHELL RD & CHERRY VALLEY DR,,39.136878,-77.086613,,,,,,2
820,20820,CASHELL RD & CHERRY VALLEY DR,,39.136381,-77.086427,,,,,,2
822,20822,CASHELL RD & CONTINENTAL DR,,39.13447,-77.08592,,,,,,2
824,20824,CASHELL RD & MACDUFF AVE,,39.131952,-77.084008,,,,,,2
826,20826,CASHELL RD & CHIPPENDALE CT,,39.129245,-77.081579,,,,,,2
834,20834,CEDAR LN & ELMHIRST PKWY,CEDAR LA & ELMHIRST PKWY,39.007952,-77.094796,,,,,,2
838,20838,CEDAR LN & PARKHILL DR,,39.010268,-77.091532,,,,,,2
840,20840,CEDAR LN & BEACH DR,,39.01277,-77.09065,,,,,,2
842,20842,CEDAR LN & DELMONT LN,,39.015045,-77.089005,,,,,,2
844,20844,CEDAR LN & SAUL RD,,39.016547,-77.087907,,,,,,2
846,20846,CEDAR LN & GLENROSE ST,CEDAR LA & GLENROSE ST,39.018573,-77.086844,,,,,,2
848,20848,CEDAR LN & FRANKLIN ST,,39.019527,-77.086274,,,,,,2
850,20850,CEDAR LN & EVERETT ST,CEDAR LA & EVERETT ST,39.020641,-77.085627,,,,,,2
852,20852,CEDAR LN & DRESDEN ST,,39.022556,-77.084171,,,,,,2
854,20854,CEDAR LN & SUMMIT AVE,,39.02295,-77.081458,,,,,,2
856,20856,CEDAR LN & DRESDEN ST,,39.022069,-77.084748,,,,,,2
858,20858,CEDAR LN & EVERETT ST,,39.020583,-77.085764,,,,,,2
860,20860,CEDAR LN & FRANKLIN ST,CEDAR LA & FRANKLIN ST,39.019805,-77.086307,,,,,,2
862,20862,CEDAR LN & GLENROSE ST,CEDAR LA & GLENROSE ST,39.018662,-77.086917,,,,,,2
864,20864,CEDAR LN & SAUL RD,CEDAR LA & SAUL RD,39.016977,-77.087817,,,,,,2
866,20866,CEDAR LN & DELMONT LN,,39.015318,-77.088982,,,,,,2
868,20868,CEDAR LN & PARKWOOD DR,,39.012887,-77.090761,,,,,,2
872,20872,CEDAR LN & PARKHILL DR,,39.010551,-77.091577,,,,,,2
874,20874,CEDAR LN & ELMHIRST PKWY,,39.008187,-77.094446,,,,,,2
882,20882,CEDAR ST & PERSHING DR,,38.998048,-77.022846,,,,,,2
884,20884,CEDAR ST & PERSHING DR,,38.998219,-77.023304,,,,,,2
888,20888,W CEDAR LN & OLD GEORGETOWN RD,,39.004495,-77.110056,,,,,,2
890,20890,W CEDAR LN & WEST DR,,39.005337,-77.104237,,,,,,2
892,20892,W CEDAR LN & GARDEN LN,,39.005671,-77.10029,,,,,,2
898,20898,W CEDAR LN & ZELKOVA LN,,39.005474,-77.102269,,,,,,2
902,20902,CENTERWAY RD & MONTGOMERY VILLAGE AVE,,39.172492,-77.202971,,,,,,2
904,20904,CENTERWAY RD & CLUB HOUSE RD,,39.172438,-77.201826,,,,,,2
906,20906,CENTERWAY RD & ROMAN WAY,,39.172059,-77.20005,,,,,,2
908,20908,CENTERWAY RD & THOMAS FARM DR,,39.171209,-77.198393,,,,,,2
910,20910,CENTERWAY RD & BROOKE GROVE CT,,39.170659,-77.197094,,,,,,2
912,20912,CENTERWAY RD & RHODES WAY,,39.170042,-77.195505,,,,,,2
914,20914,CENTERWAY RD & WHETSTONE DR,,39.169377,-77.193259,,,,,,2
916,20916,CENTERWAY RD & GOSHEN RD,,39.169188,-77.189887,,,,,,2
918,20918,CENTERWAY RD & @9100/9178,,39.169241,-77.188721,,,,,,2
920,20920,CENTERWAY RD & COURT 4,,39.169785,-77.18538,,,,,,2
922,20922,CENTERWAY RD & BLUE HERON LN,,39.169371,-77.183108,,,,,,2
924,20924,CENTERWAY RD & MARSH HAWK LN,,39.169816,-77.180711,,,,,,2
926,20926,CENTERWAY RD & STRAWBERRY KNOLL RD,,39.16997,-77.179306,,,,,,2
928,20928,CENTERWAY RD & SNOUFFER SCHOOL RD,,39.169945,-77.177134,,,,,,2
930,20930,CENTERWAY RD & STAWBERRY KNOLL RD,,39.170004,-77.17869,,,,,,2
932,20932,CENTERWAY RD & MARSH HAWK LN,,39.169918,-77.180917,,,,,,2
934,20934,CENTERWAY RD & KINGLET PL,,39.16965,-77.182711,,,,,,2
936,20936,CENTERWAY RD & COURT 3,,39.169989,-77.185675,,,,,,2
938,20938,CENTERWAY RD & COURT 1,,39.169671,-77.187858,,,,,,2
940,20940,CENTERWAY RD & GOSHEN RD,,39.169465,-77.19042,,,,,,2
942,20942,CENTERWAY RD & BROADWATER DR,,39.169553,-77.1934,,,,,,2
944,20944,CENTERWAY RD & RHODES WAY,,39.170166,-77.195387,,,,,,2
946,20946,CENTERWAY RD & THOMAS FARM DR,,39.171242,-77.198063,,,,,,2
948,20948,CENTERWAY RD & CLUB HOUSE RD,,39.172586,-77.201241,,,,,,2
950,20950,CENTURY BLVD & CENTURY XXII OFFICE COMPLEX,,39.186151,-77.259598,,,,,,2
952,20952,CENTURY BLVD & @20251 NORTH DRWY,,39.188567,-77.261621,,,,,,2
954,20954,CENTURY BLVD & @20250 NORTH DRWY,,39.188776,-77.26215,,,,,,2
956,20956,CENTURY BLVD & CENTURY XXII OFFICE COMPLEX,,39.186455,-77.260099,,,,,,2
958,20958,CESSNA AVE & CESSNA DR,,39.172614,-77.162227,,,,,,2
960,20960,CESSNA AVE & AIRPARK RD,,39.171002,-77.15979,,,,,,2
962,20962,CHALMERS RD & NEW HAMPSHIRE AVE,,39.029497,-76.984179,,,,,,2
964,20964,CHAPMAN AVE & THOMPSON AVE,,39.059955,-77.119889,,,,,,2
972,20972,CHENNAULT WAY & RICKENBACKER DR,,39.172922,-77.156952,,,,,,2
991,20991,CHRISTOPHER AVE & RUSSELL AVE,,39.158042,-77.212892,,,,,,2
992,20992,CHRISTOPHER AVE & GALLOP HILL RD,,39.159231,-77.21049,,,,,,2
994,20994,CHRISTOPHER AVE & FEATHERTREE WAY,,39.159387,-77.206227,,,,,,2
996,20996,CHRISTOPHER AVE & MONTGOMERY VILLAGE AVE,,39.158494,-77.20504,,,,,,2
998,20998,CHRISTOPHER AVE & MONTGOMERY VILLAGE AVE,,39.158592,-77.204633,,,,,,2
1000,21000,CHRISTOPHER AVE & HELLINGLY PL,,39.159642,-77.206233,,,,,,2
1001,21001,CHRISTOPHER AVE & RUSSELL AVE,,39.15805,-77.213218,,,,,,2
1002,21002,CHRISTOPHER AVE & VILLAGE OVERLOOK,,39.159439,-77.210525,,,,,,2
1018,21018,CLOPPER RD & GREAT SENECA HWY,,39.158708,-77.274792,,,,,,2
1020,21020,CLOPPER RD & TIMKO LN,,39.15794,-77.272639,,,,,,2
1022,21022,CLOPPER RD & METZ DR,,39.15765,-77.271039,,,,,,2
1024,21024,CLOPPER RD & MATENY RD,,39.156363,-77.266353,,,,,,2
1026,21026,CLOPPER RD & CINNAMON DR,,39.155973,-77.26426,,,,,,2
1028,21028,CLOPPER RD & ALLSPICE DR,,39.155299,-77.260754,,,,,,2
1032,21032,CLOPPER RD & GAME PRESERVE RD,,39.151093,-77.246356,,,,,,2
1034,21034,CLOPPER RD & STONERIDGE DR,,39.149065,-77.241041,,,,,,2
1036,21036,CLOPPER RD & LONGDRAFT RD,,39.14812,-77.237386,,,,,,2
1038,21038,CLOPPER RD & PHEASANT RUN DR,,39.14742,-77.232591,,,,,,2
1040,21040,CLOPPER RD & METROPOLITAN GROVE RD,,39.146944,-77.230281,,,,,,2
1042,21042,CLOPPER RD & TWELVE OAKS DR,,39.145988,-77.228516,,,,,,2
1044,21044,CLOPPER RD & @716,,39.144746,-77.226198,,,,,,2
1046,21046,CLOPPER RD & FIRSTFIELD RD,,39.143831,-77.224336,,,,,,2
1048,21048,CLOPPER RD & FIRSTFIELD RD,,39.14364,-77.223463,,,,,,2
1050,21050,CLOPPER RD & @716,,39.144921,-77.226147,,,,,,2
1052,21052,CLOPPER RD & METROPOLITAN GROVE RD,,39.146216,-77.228417,,,,,,2
1054,21054,CLOPPER RD & WEINSCHEL LN,,39.147209,-77.230418,,,,,,2
1056,21056,CLOPPER RD & WATKINS MILL RD,,39.147713,-77.233283,,,,,,2
1058,21058,CLOPPER RD & SULLNICH WY,,39.148321,-77.237199,,,,,,2
1060,21060,CLOPPER RD & STONERIDGE DR,,39.149255,-77.241087,,,,,,2
1062,21062,CLOPPER RD & GAME PRESERVE RD,,39.151336,-77.246441,,,,,,2
1066,21066,CLOPPER RD & ALLSPICE DR,,39.15544,-77.260814,,,,,,2
1068,21068,CLOPPER RD & CINNAMON DR,,39.156195,-77.26436,,,,,,2
1070,21070,CLOPPER RD & MATENY RD,,39.156593,-77.266266,,,,,,2
1072,21072,CLOPPER RD & METZ DR,,39.157848,-77.270931,,,,,,2
1074,21074,CLOPPER RD & BAYBERRY DR,,39.158158,-77.273034,,,,,,2
1077,21077,CLOPPER RD & GREAT SENECA HWY,,39.159396,-77.275906,,,,,,2
1078,21078,CLUB HOUSE RD & WATKINS MILL RD,,39.174109,-77.207865,,,,,,2
1080,21080,CLUB HOUSE RD & MONTGOMERY VILLAGE AVE,,39.174381,-77.205516,,,,,,2
1094,21094,COLESVILLE RD & FENTON ST,,38.997315,-77.027143,,,,,,2
1098,21098,COLESVILLE RD & NOYES DR,,38.999908,-77.025696,,,,,,2
1100,21100,COLESVILLE RD & NORTH NOYES DR,,39.001583,-77.025003,,,,,,2
1102,21102,COLESVILLE RD & ROWEN RD,,39.003878,-77.023691,,,,,,2
1104,21104,COLESVILLE RD & DALE DR,,39.005069,-77.022862,,,,,,2
1106,21106,COLESVILLE RD & SILGO CREEK PKWY,,39.007818,-77.019623,,,,,,2
1108,21108,COLESVILLE RD & FRANKLIN AVE,,39.008512,-77.018543,,,,,,2
1110,21110,COLESVILLE RD & LEIGHTON AVE,,39.010383,-77.017359,,,,,,2
1112,21112,COLESVILLE RD & INDIAN SPRING DR,,39.012266,-77.016709,,,,,,2
1116,21116,COLESVILLE RD & LANARK WAY,,39.018803,-77.013901,,,,,,2
1120,21120,COLESVILLE RD & LORAIN AVE,,39.023708,-77.011039,,,,,,2
1122,21122,COLESVILLE RD & SOUTHWOOD AVE,,39.025878,-77.010698,,,,,,2
1124,21124,COLESVILLE RD & CRESTMOOR DR,,39.027821,-77.009253,,,,,,2
1126,21126,COLESVILLE RD & CRESTMOOR DR,,39.028083,-77.009385,,,,,,2
1128,21128,COLESVILLE RD & SOUTHWOOD AVE,,39.025685,-77.011071,,,,,,2
1130,21130,COLESVILLE RD & LORAIN AVE,,39.023763,-77.01135,,,,,,2
1132,21132,COLESVILLE RD & UNIVERSITY BLVD,,39.020723,-77.012628,,,,,,2
1134,21134,COLESVILLE RD & UNIVERSITY W BLVD,,39.019534,-77.013741,,,,,,2
1138,21138,COLESVILLE RD & INDIAN SPRING DR,,39.012348,-77.01704,,,,,,2
1140,21140,COLESVILLE RD & LEIGHTON AVE,,39.010807,-77.017568,,,,,,2
1142,21142,COLESVILLE RD & ST ANDREWS WAY,,39.007929,-77.019982,,,,,,2
1144,21144,COLESVILLE RD & SLIGO CREEK PKWY,,39.00695,-77.021364,,,,,,2
1146,21146,COLESVILLE RD & DALE DR,,39.005024,-77.023215,,,,,,2
1148,21148,COLESVILLE RD & ROWEN RD,,39.004102,-77.023823,,,,,,2
1150,21150,COLESVILLE RD & NORTH NOYES DR,,39.001502,-77.025294,,,,,,2
1152,21152,COLESVILLE RD & NOYES DR,,38.999691,-77.026002,,,,,,2
1154,21154,COLESVILLE RD & SPRING ST,,38.998359,-77.026699,,,,,,2
1164,21164,COLLEGE PKWY & NELSON ST,,39.095513,-77.167792,,,,,,2
1166,21166,COLLEGE PKWY & @846,,39.097037,-77.166682,,,,,,2
1168,21168,COLLEGE PKWY & PRINCETON PL,,39.098972,-77.164917,,,,,,2
1170,21170,COLLEGE PKWY & YALE PL,,39.101373,-77.161163,,,,,,2
1172,21172,COLLEGE PKWY & RUTGERS ST,,39.102103,-77.158549,,,,,,2
1174,21174,COLLEGE PKWY & HUNGERFORD DR,,39.103154,-77.156224,,,,,,2
1176,21176,COLLEGE PKWY & FREDERICK RD,,39.10328,-77.156414,,,,,,2
1178,21178,COLLEGE PKWY & RUTGERS ST,,39.102364,-77.158211,,,,,,2
1180,21180,COLLEGE PKWY & YALE PL,,39.101621,-77.16097,,,,,,2
1182,21182,COLLEGE PKWY & PRINCETON PL,,39.099332,-77.164436,,,,,,2
1184,21184,COLLEGE PKWY & @846,,39.096948,-77.166983,,,,,,2
1186,21186,COLLEGE PKWY & NELSON ST,,39.095261,-77.168101,,,,,,2
1194,21194,COLUMBIA PIKE & @10711,,39.031306,-77.004485,,,,,,2
1196,21196,COLUMBIA PIKE & HILLWOOD DR,,39.032743,-77.00311,,,,,,2
1198,21198,COLUMBIA PIKE & BURNT MILLS AVE,,39.036391,-76.999891,,,,,,2
1200,21200,COLUMBIA PIKE & NORTHWEST DR,,39.03744,-76.999114,,,,,,2
1202,21202,COLUMBIA PIKE & PRELUDE DR,,39.039107,-76.997796,,,,,,2
1204,21204,COLUMBIA PIKE & OAK LEAF DR,,39.040596,-76.996061,,,,,,2
1206,21206,COLUMBIA PIKE & OAK LEAF DR,,39.040734,-76.996357,,,,,,2
1208,21208,COLUMBIA PIKE & PRELUDE DR,,39.039633,-76.997729,,,,,,2
1210,21210,COLUMBIA PIKE & NORTHWEST DR,,39.037817,-76.999181,,,,,,2
1212,21212,COLUMBIA PIKE & BURNT MILLS AVE,,39.036444,-77.000215,,,,,,2
1214,21214,COLUMBIA PIKE & HILLWOOD DR,,39.032816,-77.003464,,,,,,2
1216,21216,COLUMBIA PIKE & @10750,,39.03134,-77.004839,,,,,,2
1218,21218,CONGRESSIONAL LN & JEFFERSON ST,,39.061009,-77.130374,,,,,,2
1220,21220,CONGRESSIONAL LN & ROLLINS AVE,,39.058691,-77.130411,,,,,,2
1222,21222,CONNECTICUT AVE & IRVING ST,,38.969233,-77.077029,,,,,,2
1224,21224,CONNECTICUT AVE & LENOX ST,,38.970956,-77.077027,,,,,,2
1226,21226,CONNECTICUT AVE & NEWLANDS ST,,38.973552,-77.077041,,,,,,2
1228,21228,CONNECTICUT AVE & QUINCY ST,,38.975621,-77.077042,,,,,,2
1230,21230,CONNECTICUT AVE & RAYMOND ST,,38.978142,-77.077037,,,,,,2
1232,21232,CONNECTICUT AVE & SHEPHERD ST,,38.979652,-77.077059,,,,,,2
1234,21234,CONNECTICUT AVE & TAYLOR ST,,38.980893,-77.077044,,,,,,2
1236,21236,CONNECTICUT AVE & THORNAPPLE ST,,38.982087,-77.076989,,,,,,2
1238,21238,CONNECTICUT AVE & WILLIAMS LN,,38.983693,-77.077012,,,,,,2
1240,21240,CONNECTICUT AVE & LELAND ST,,38.985341,-77.077018,,,,,,2
1242,21242,CONNECTICUT AVE & BLACKTHORN ST,,38.986922,-77.077044,,,,,,2
1282,21282,CONNECTICUT AVE & KNOWLES AVE,,39.028134,-77.076243,,,,,,2
1284,21284,CONNECTICUT AVE & PLYERS MILL RD,,39.029321,-77.075878,,,,,,2
1286,21286,CONNECTICUT AVE & PERRY AVE,,39.032486,-77.074733,,,,,,2
1288,21288,CONNECTICUT AVE & DECATUR AVE,,39.033705,-77.074807,,,,,,2
1290,21290,CONNECTICUT AVE & LAWRENCE AVE,,39.034638,-77.074884,,,,,,2
1292,21292,CONNECTICUT AVE & DENFELD AVE,,39.039204,-77.075651,,,,,,2
1294,21294,CONNECTICUT AVE & @11400,,39.041997,-77.075893,,,,,,2
1296,21296,CONNECTICUT AVE & SPRUELL DR,,39.044683,-77.076134,,,,,,2
1298,21298,CONNECTICUT AVE & ADAMS DR,,39.04777,-77.075525,,,,,,2
1300,21300,CONNECTICUT AVE & VEIRS MILL RD,,39.051198,-77.074725,,,,,,2
1302,21302,CONNECTICUT AVE & BRIGHTVIEW ST,,39.053482,-77.074215,,,,,,2
1304,21304,CONNECTICUT AVE & CAREY ST,,39.054612,-77.073958,,,,,,2
1306,21306,CONNECTICUT AVE & RANDOLPH RD,,39.056943,-77.073453,,,,,,2
1310,21310,CONNECTICUT AVE & GREENLY ST,,39.060889,-77.073039,,,,,,2
1312,21312,CONNECTICUT AVE & WELLER RD,,39.06318,-77.073328,,,,,,2
1314,21314,CONNECTICUT AVE & ISBELL ST,,39.06473,-77.073753,,,,,,2
1316,21316,CONNECTICUT AVE & JEFFRY ST,,39.065772,-77.074131,,,,,,2
1318,21318,CONNECTICUT AVE & KAYSON ST,,39.06781,-77.074942,,,,,,2
1320,21320,CONNECTICUT AVE & DEAN RD,,39.068896,-77.075354,,,,,,2
1322,21322,CONNECTICUT AVE & TURKEY BRANCH PKWY,,39.072947,-77.077797,,,,,,2
1324,21324,CONNECTICUT AVE & INDEPENDENCE ST,,39.076251,-77.08031,,,,,,2
1326,21326,CONNECTICUT AVE & ASPEN HILL RD,,39.079338,-77.080513,,,,,,2
1328,21328,CONNECTICUT AVE & NORTHGATE SC,,39.08183,-77.07956,,,,,,2
1330,21330,CONNECTICUT AVE & GEORGIA AVE,,39.083931,-77.076913,,,,,,2
1334,21334,CONNECTICUT AVE & GRAND PRE RD,,39.087279,-77.073469,,,,,,2
1336,21336,CONNECTICUT AVE & BEL PRE RD,,39.091317,-77.070888,,,,,,2
1338,21338,CONNECTICUT AVE & PEAR TREE CT,,39.089738,-77.07175,,,,,,2
1340,21340,CONNECTICUT AVE & GRAND PRE RD,,39.08624,-77.074302,,,,,,2
1342,21342,CONNECTICUT AVE & GEORGIA AVE,,39.084611,-77.07587,,,,,,2
1344,21344,CONNECTICUT AVE & GEORGIA AVE,,39.084107,-77.07709,,,,,,2
1346,21346,CONNECTICUT AVE & ASPEN HILL RD,,39.080975,-77.080414,,,,,,2
1348,21348,CONNECTICUT AVE & ASPEN HILL RD,,39.079308,-77.080926,,,,,,2
1350,21350,CONNECTICUT AVE & INDEPENDENCE ST,,39.07645,-77.080869,,,,,,2
1352,21352,CONNECTICUT AVE & TURKEY BRANCH PKWY,,39.072756,-77.078046,,,,,,2
1354,21354,CONNECTICUT AVE & KELSEY ST,,39.068695,-77.075596,,,,,,2
1356,21356,CONNECTICUT AVE & ATHERTON DR,,39.067325,-77.075077,,,,,,2
1358,21358,CONNECTICUT AVE & JEFFRY ST,,39.065883,-77.074509,,,,,,2
1360,21360,CONNECTICUT AVE & ISBELL ST,,39.064647,-77.074032,,,,,,2
1364,21364,CONNECTICUT AVE & GREENLY ST,,39.060797,-77.073349,,,,,,2
1366,21366,CONNECTICUT AVE & EVERTON ST,,39.05859,-77.073451,,,,,,2
1368,21368,CONNECTICUT AVE & RANDOLPH RD,,39.057455,-77.073653,,,,,,2
1370,21370,CONNECTICUT AVE & CAREY ST,,39.054508,-77.074323,,,,,,2
1374,21374,CONNECTICUT AVE & VEIRS MILL RD,,39.051293,-77.075079,,,,,,2
1378,21378,CONNECTICUT AVE & SPRUELL DR,,39.044654,-77.07644,,,,,,2
1380,21380,CONNECTICUT AVE & @11400,,39.041996,-77.076235,,,,,,2
1382,21382,CONNECTICUT AVE & DENFELD AVE,,39.039071,-77.075961,,,,,,2
1384,21384,CONNECTICUT AVE & LAWRENCE AVE,,39.034975,-77.075222,,,,,,2
1386,21386,CONNECTICUT AVE & DECATUR AVE,,39.033411,-77.075136,,,,,,2
1390,21390,CONNECTICUT AVE & PLYERS MILL RD,,39.030038,-77.075954,,,,,,2
1392,21392,CONNECTICUT AVE & HOWARD AVE,,39.028445,-77.076464,,,,,,2
1432,21432,CONNECTICUT AVE & BLACKTHORN ST,,38.98688,-77.077245,,,,,,2
1434,21434,CONNECTICUT AVE & LELAND ST,,38.985268,-77.07729,,,,,,2
1436,21436,CONNECTICUT AVE & VIRGILIA ST,,38.983968,-77.07729,,,,,,2
1438,21438,CONNECTICUT AVE & THORNAPPLE ST,,38.982342,-77.077302,,,,,,2
1440,21440,CONNECTICUT AVE & TAYLOR ST,,38.981299,-77.077309,,,,,,2
1442,21442,CONNECTICUT AVE & SHEPHERD ST,,38.979732,-77.077244,,,,,,2
1444,21444,CONNECTICUT AVE & ROSEMARY ST,,38.978024,-77.07728,,,,,,2
1446,21446,CONNECTICUT AVE & QUINCY ST,,38.975828,-77.077251,,,,,,2
1448,21448,CONNECTICUT AVE & OXFORD ST,,38.974033,-77.077271,,,,,,2
1450,21450,CONNECTICUT AVE & LENOX ST,,38.971357,-77.077268,,,,,,2
1452,21452,CONNECTICUT AVE & IRVING ST,,38.969536,-77.077266,,,,,,2
1456,21456,CONTOUR RD & ODENDHAL AVE,,39.152762,-77.195989,,,,,,2
1458,21458,CONTOUR RD & TUNSTALL DR,,39.154378,-77.196693,,,,,,2
1460,21460,CONTOUR RD & HORIZON RUN RD,,39.155856,-77.198464,,,,,,2
1462,21462,CONTOUR RD & LOST KNIFE RD,,39.15529,-77.200613,,,,,,2
1464,21464,CORAL SEA AVE & ARDENNES AVE,,39.0736,-77.120504,,,,,,2
1466,21466,CORAL SEA AVE & OKINAWA AVE,,39.074195,-77.12209,,,,,,2
1468,21468,CRABBS BRANCH WAY & CALHOUN PL,,39.107847,-77.152066,,,,,,2
1470,21470,CRABBS BRANCH WAY & MONONA DR,,39.109522,-77.153028,,,,,,2
1472,21472,CRABBS BRANCH WAY & STANDISH PL,,39.110896,-77.154956,,,,,,2
1474,21474,CRABBS BRANCH WAY & @15757,,39.112647,-77.156418,,,,,,2
1476,21476,CRABBS BRANCH WAY & INDIANOLA DR,,39.114593,-77.15689,,,,,,2
1478,21478,CRABBS BRANCH WAY & INDIAN HILLS DR,,39.116309,-77.15687,,,,,,2
1480,21480,CRABBS BRANCH WAY & MOCCASIN LN,,39.119576,-77.156864,,,,,,2
1482,21482,CRABBS BRANCH WAY & MOCCASIN LN,,39.119415,-77.157013,,,,,,2
1484,21484,CRABBS BRANCH WAY & INDIAN HILLS DR,,39.116234,-77.157055,,,,,,2
1486,21486,CRABBS BRANCH WAY & INDIANOLA DR,,39.114344,-77.157085,,,,,,2
1488,21488,CRABBS BRANCH WAY & @15700,,39.112214,-77.156374,,,,,,2
1490,21490,CRABBS BRANCH WAY & STANDISH PL,,39.110749,-77.155047,,,,,,2
1492,21492,CRABBS BRANCH WAY & MONONA DR,,39.109658,-77.153566,,,,,,2
1494,21494,CRABBS BRANCH WAY & STANDISH PL,,39.108371,-77.152336,,,,,,2
1496,21496,CRESTHAVEN DR & @1023,CRESTHAVEN DR & #1023,39.019558,-76.990069,,,,,,2
1498,21498,CRESTHAVEN DR & DEVERE DR,,39.021589,-76.987965,,,,,,2
1500,21500,CRESTHAVEN DR & BALMORAL DR,,39.023645,-76.988163,,,,,,2
1502,21502,CRESTHAVEN DR & LA GRANDE RD,,39.025609,-76.987418,,,,,,2
1504,21504,CRESTHAVEN DR & CRESTHAVEN ES,,39.026876,-76.986885,,,,,,2
1506,21506,CRESTHAVEN DR & ROYAL RD,,39.028868,-76.985843,,,,,,2
1508,21508,CRESTHAVEN DR & NEW HAMPSHIRE AVE,,39.030712,-76.984479,,,,,,2
1510,21510,CRESTHAVEN DR & ROYAL RD,,39.029447,-76.985683,,,,,,2
1512,21512,CRESTHAVEN DR & CRESTHAVEN ES,,39.027891,-76.986694,,,,,,2
1514,21514,CRESTHAVEN DR & LA GRANDE RD,,39.025932,-76.987387,,,,,,2
1518,21518,CRYSTAL ROCK DR & BLACK SADDLE LN,,39.177222,-77.263567,,,,,,2
1520,21520,CRYSTAL ROCK DR & CRYSTAL ROCK CT,,39.177494,-77.261936,,,,,,2
1522,21522,CRYSTAL ROCK DR & 2ND DRIVEWAY SOUTH,,39.178908,-77.261666,,,,,,2
1524,21524,CRYSTAL ROCK DR & GERMANTOWN RD,,39.180621,-77.261852,,,,,,2
1528,21528,CRYSTAL ROCK DR & CENTURY BLVD,,39.18343,-77.263779,,,,,,2
